Year,Round,Circuit,Driver,Team,SubSession,LapTime_s,GridPosition,Sector1_s,Sector2_s,Sector3_s,TyreLife,Compound,FreshTyre,SpeedI1,SpeedI2,SpeedFL,SpeedST,AirTemp_C,TrackTemp_C,Humidity_pct,Pressure_hPa,WindSpeed_ms,Rainfall,SubSession_ord,Wet
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,RUS,Mercedes,Q1,75.852,3.0,23.87,26.356,25.626,2.0,SOFT,True,234.0,263.0,284.0,298.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,NOR,McLaren,Q1,75.894,4.0,24.053,26.204,25.637,6.0,SOFT,False,233.0,264.0,281.0,299.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,GAS,Alpine,Q1,75.937,10.0,24.091,26.334,25.512,2.0,SOFT,True,229.0,262.0,285.0,301.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,ANT,Mercedes,Q1,75.943,13.0,24.165,26.184,25.594,3.0,SOFT,False,225.0,262.0,281.0,296.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,SAI,Williams,Q1,75.987,6.0,23.89,26.334,25.763,5.0,SOFT,False,232.0,262.0,280.0,296.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,BEA,Haas F1 Team,Q1,76.077,19.0,24.154,26.262,25.661,2.0,SOFT,True,230.0,264.0,282.0,301.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,LEC,Ferrari,Q1,76.108,11.0,24.17,26.488,25.45,5.0,SOFT,False,226.0,263.0,284.0,299.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,ALB,Williams,Q1,76.123,7.0,23.899,26.488,25.736,5.0,SOFT,False,233.0,262.0,281.0,297.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,HAM,Ferrari,Q1,76.163,12.0,24.039,26.595,25.529,5.0,SOFT,False,229.0,261.0,283.0,300.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,HAD,Racing Bulls,Q1,76.253,9.0,24.145,26.341,25.767,3.0,SOFT,False,230.0,263.0,281.0,300.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,COL,Alpine,Q1,76.256,15.0,24.16,26.391,25.705,2.0,SOFT,True,230.0,263.0,281.0,303.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,BOR,Kick Sauber,Q1,76.34,14.0,24.002,26.483,25.855,2.0,SOFT,True,234.0,262.0,276.0,299.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,LAW,Racing Bulls,Q1,76.379,16.0,24.297,26.369,25.713,3.0,SOFT,False,227.0,261.0,280.0,298.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,HUL,Kick Sauber,Q1,76.518,17.0,24.186,26.589,25.743,2.0,SOFT,True,230.0,259.0,281.0,299.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,OCO,Haas F1 Team,Q1,76.613,18.0,24.341,26.54,25.732,2.0,SOFT,True,227.0,261.0,284.0,300.0,22.9,39.5,30.0,1008.6,2.0,0.0,1,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,SAI,Williams,Q2,75.198,6.0,23.663,26.15,25.385,2.0,SOFT,True,233.0,263.0,282.0,299.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,PIA,McLaren,Q2,75.214,1.0,23.888,26.089,25.237,5.0,SOFT,False,234.0,265.0,283.0,298.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,NOR,McLaren,Q2,75.261,4.0,24.004,25.901,25.356,2.0,SOFT,True,231.0,263.0,281.0,297.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,RUS,Mercedes,Q2,75.334,3.0,23.847,26.071,25.416,2.0,SOFT,True,235.0,263.0,283.0,301.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,VER,Red Bull Racing,Q2,75.394,2.0,23.813,26.132,25.449,5.0,SOFT,False,231.0,262.0,282.0,299.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,ALO,Aston Martin,Q2,75.442,5.0,23.948,26.003,25.491,2.0,MEDIUM,True,232.0,266.0,281.0,298.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,STR,Aston Martin,Q2,75.497,8.0,23.814,26.153,25.53,2.0,MEDIUM,True,233.0,264.0,281.0,297.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,GAS,Alpine,Q2,75.505,10.0,23.957,26.233,25.315,2.0,SOFT,True,231.0,263.0,283.0,302.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,HAD,Racing Bulls,Q2,75.51,9.0,24.05,26.055,25.405,2.0,SOFT,True,232.0,263.0,283.0,300.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,ALB,Williams,Q2,75.521,7.0,23.769,26.249,25.503,2.0,SOFT,True,231.0,264.0,280.0,298.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,LEC,Ferrari,Q2,75.604,11.0,24.007,26.208,25.389,4.0,SOFT,False,230.0,264.0,282.0,302.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,HAM,Ferrari,Q2,75.765,12.0,24.132,26.188,25.445,4.0,SOFT,False,229.0,262.0,281.0,301.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,ANT,Mercedes,Q2,75.772,13.0,24.012,26.168,25.592,2.0,SOFT,True,231.0,261.0,279.0,297.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,BOR,Kick Sauber,Q2,76.26,14.0,24.182,26.389,25.689,2.0,SOFT,True,231.0,260.0,281.0,297.0,22.9,39.5,30.0,1008.6,2.0,0.0,2,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,PIA,McLaren,Q3,74.67,1.0,23.677,25.747,25.246,2.0,SOFT,True,235.0,264.0,283.0,300.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,VER,Red Bull Racing,Q3,74.704,2.0,23.495,25.976,25.233,2.0,SOFT,True,235.0,262.0,282.0,299.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,RUS,Mercedes,Q3,74.807,3.0,23.791,25.815,25.201,2.0,MEDIUM,True,235.0,266.0,284.0,300.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,NOR,McLaren,Q3,74.962,4.0,23.907,25.921,25.134,2.0,SOFT,True,231.0,265.0,282.0,301.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,ALO,Aston Martin,Q3,75.431,5.0,23.87,25.941,25.62,3.0,MEDIUM,False,235.0,264.0,282.0,298.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,SAI,Williams,Q3,75.432,6.0,23.685,26.222,25.525,2.0,SOFT,True,234.0,262.0,282.0,298.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,ALB,Williams,Q3,75.473,7.0,23.738,26.159,25.576,2.0,SOFT,True,235.0,263.0,281.0,296.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,STR,Aston Martin,Q3,75.581,8.0,23.935,26.218,25.428,5.0,MEDIUM,False,231.0,263.0,281.0,298.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,HAD,Racing Bulls,Q3,75.746,9.0,24.003,26.272,25.471,5.0,SOFT,False,230.0,264.0,281.0,300.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,7,FORMULA 1 AWS GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2025,GAS,Alpine,Q3,75.787,10.0,23.8,26.267,25.72,2.0,SOFT,True,233.0,263.0,281.0,301.0,22.9,39.5,30.0,1008.6,2.0,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,LEC,Ferrari,Q1,71.229,2.0,18.451,33.856,18.922,9.0,SOFT,True,223.0,203.0,269.0,282.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,NOR,McLaren,Q1,71.285,1.0,18.694,33.817,18.774,10.0,SOFT,False,221.0,207.0,271.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,PIA,McLaren,Q1,71.308,3.0,18.651,33.788,18.869,9.0,SOFT,False,218.0,209.0,273.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,VER,Red Bull Racing,Q1,71.431,5.0,18.562,33.896,18.973,3.0,SOFT,True,221.0,206.0,270.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,RUS,Mercedes,Q1,71.507,14.0,18.555,34.069,18.883,10.0,SOFT,True,222.0,208.0,272.0,282.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,HAM,Ferrari,Q1,71.575,4.0,18.732,33.707,19.136,2.0,SOFT,True,223.0,207.0,266.0,282.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,ALB,Williams,Q1,71.629,10.0,18.665,34.009,18.955,3.0,SOFT,True,222.0,203.0,272.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,ALO,Aston Martin,Q1,71.674,7.0,18.734,34.044,18.896,4.0,SOFT,True,220.0,203.0,270.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,SAI,Williams,Q1,71.707,11.0,18.655,34.065,18.987,3.0,SOFT,True,223.0,205.0,271.0,278.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,TSU,Red Bull Racing,Q1,71.8,12.0,18.831,34.036,18.933,4.0,SOFT,True,223.0,209.0,269.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,HAD,Racing Bulls,Q1,71.811,6.0,18.715,34.069,19.027,5.0,SOFT,True,222.0,204.0,269.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,LAW,Racing Bulls,Q1,71.818,9.0,18.793,34.002,19.023,4.0,SOFT,True,223.0,205.0,269.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,OCO,Haas F1 Team,Q1,71.839,8.0,18.816,34.088,18.935,3.0,SOFT,True,216.0,206.0,272.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,HUL,Kick Sauber,Q1,71.871,13.0,18.836,34.111,18.924,5.0,SOFT,True,219.0,204.0,268.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,ANT,Mercedes,Q1,71.88,15.0,18.731,34.015,19.134,2.0,SOFT,True,223.0,203.0,264.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,BOR,Kick Sauber,Q1,71.902,16.0,18.786,34.067,19.049,5.0,SOFT,True,220.0,205.0,268.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,BEA,Haas F1 Team,Q1,71.979,17.0,18.595,34.062,19.322,5.0,SOFT,True,223.0,210.0,183.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,GAS,Alpine,Q1,71.994,18.0,18.632,34.214,19.148,4.0,SOFT,True,224.0,208.0,270.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,STR,Aston Martin,Q1,72.563,19.0,18.898,34.263,19.402,6.0,SOFT,True,219.0,198.0,270.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,COL,Alpine,Q1,72.597,20.0,18.756,34.535,19.306,4.0,SOFT,True,222.0,202.0,269.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,1,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,NOR,McLaren,Q2,70.57,1.0,18.459,33.523,18.588,5.0,SOFT,False,223.0,209.0,271.0,278.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,LEC,Ferrari,Q2,70.581,2.0,18.446,33.485,18.65,2.0,SOFT,True,221.0,209.0,270.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,ALB,Williams,Q2,70.732,10.0,18.369,33.616,18.747,3.0,SOFT,True,221.0,207.0,270.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,PIA,McLaren,Q2,70.858,3.0,18.411,33.51,18.937,10.0,SOFT,False,222.0,212.0,271.0,278.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,VER,Red Bull Racing,Q2,70.875,5.0,18.467,33.799,18.609,5.0,SOFT,False,221.0,207.0,270.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,HAM,Ferrari,Q2,70.883,4.0,18.594,33.502,18.787,2.0,SOFT,True,223.0,208.0,269.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,HAD,Racing Bulls,Q2,71.04,6.0,18.434,33.77,18.836,2.0,SOFT,True,223.0,205.0,268.0,278.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,ALO,Aston Martin,Q2,71.182,7.0,18.605,33.842,18.735,6.0,MEDIUM,False,223.0,204.0,269.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,LAW,Racing Bulls,Q2,71.25,9.0,18.53,33.838,18.882,5.0,SOFT,True,220.0,207.0,265.0,278.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,OCO,Haas F1 Team,Q2,71.262,8.0,18.716,33.746,18.8,3.0,SOFT,True,216.0,211.0,270.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,SAI,Williams,Q2,71.362,11.0,18.523,33.954,18.885,7.0,MEDIUM,False,220.0,207.0,270.0,278.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,TSU,Red Bull Racing,Q2,71.415,12.0,18.731,33.801,18.883,2.0,SOFT,True,219.0,209.0,268.0,278.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,HUL,Kick Sauber,Q2,71.596,13.0,18.755,34.038,18.803,2.0,SOFT,True,218.0,209.0,269.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,RUS,Mercedes,Q2,83.483,14.0,27.162,36.288,20.033,1.0,MEDIUM,True,185.0,188.0,271.0,262.0,21.1,40.5,59.0,1014.9,0.8,0.0,2,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,NOR,McLaren,Q3,69.954,1.0,18.216,33.254,18.484,4.0,SOFT,True,225.0,215.0,271.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,LEC,Ferrari,Q3,70.063,2.0,18.29,33.18,18.593,2.0,SOFT,True,224.0,215.0,269.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,PIA,McLaren,Q3,70.129,3.0,18.17,33.433,18.526,4.0,SOFT,True,224.0,215.0,271.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,HAM,Ferrari,Q3,70.382,4.0,18.368,33.385,18.629,2.0,SOFT,True,222.0,203.0,270.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,VER,Red Bull Racing,Q3,70.669,5.0,18.411,33.601,18.657,2.0,SOFT,True,222.0,207.0,267.0,280.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,HAD,Racing Bulls,Q3,70.923,6.0,18.388,33.778,18.757,2.0,SOFT,True,224.0,202.0,269.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,ALO,Aston Martin,Q3,70.924,7.0,18.515,33.737,18.672,3.0,SOFT,True,222.0,203.0,270.0,279.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,OCO,Haas F1 Team,Q3,70.942,8.0,18.485,33.664,18.793,3.0,SOFT,True,218.0,213.0,270.0,281.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,LAW,Racing Bulls,Q3,71.129,9.0,18.489,33.868,18.772,2.0,SOFT,True,222.0,207.0,270.0,278.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,8,FORMULA 1 TAG HEUER GRAND PRIX DE MONACO 2025,ALB,Williams,Q3,71.213,10.0,18.656,33.792,18.765,3.0,MEDIUM,True,222.0,203.0,269.0,277.0,21.1,40.5,59.0,1014.9,0.8,0.0,3,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,PIA,McLaren,Q1,72.551,1.0,21.477,29.062,22.012,2.0,SOFT,True,296.0,315.0,297.0,327.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,VER,Red Bull Racing,Q1,72.798,3.0,21.612,29.189,21.997,2.0,SOFT,True,292.0,311.0,295.0,324.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,NOR,McLaren,Q1,72.799,2.0,21.439,29.139,22.221,2.0,SOFT,True,294.0,309.0,294.0,326.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,RUS,Mercedes,Q1,72.806,4.0,21.584,29.227,21.995,2.0,SOFT,True,289.0,308.0,295.0,329.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,ANT,Mercedes,Q1,72.815,6.0,21.682,29.032,22.101,2.0,SOFT,True,290.0,309.0,290.0,325.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,LEC,Ferrari,Q1,73.014,7.0,21.673,29.184,22.157,2.0,SOFT,True,292.0,310.0,293.0,324.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,STR,Aston Martin,Q1,73.038,14.0,21.604,29.299,22.135,2.0,SOFT,True,287.0,303.0,290.0,327.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,LAW,Racing Bulls,Q1,73.039,13.0,21.762,29.092,22.185,2.0,SOFT,True,290.0,310.0,293.0,323.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,ALB,Williams,Q1,73.044,11.0,21.593,29.193,22.258,2.0,SOFT,True,293.0,308.0,294.0,327.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,BOR,Kick Sauber,Q1,73.045,12.0,21.588,29.171,22.286,2.0,SOFT,True,291.0,308.0,286.0,326.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,HAM,Ferrari,Q1,73.058,5.0,21.583,29.333,22.142,2.0,SOFT,True,293.0,311.0,293.0,325.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,BEA,Haas F1 Team,Q1,73.074,15.0,21.666,29.236,22.172,2.0,SOFT,True,290.0,307.0,288.0,325.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,GAS,Alpine,Q1,73.081,8.0,21.755,29.163,22.163,2.0,SOFT,True,290.0,310.0,292.0,325.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,ALO,Aston Martin,Q1,73.102,10.0,21.703,29.28,22.119,2.0,SOFT,True,290.0,305.0,291.0,326.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,HAD,Racing Bulls,Q1,73.139,9.0,21.665,29.24,22.234,2.0,SOFT,True,289.0,309.0,292.0,325.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,HUL,Kick Sauber,Q1,73.19,16.0,21.713,29.182,22.295,2.0,SOFT,True,290.0,309.0,290.0,326.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
2025,9,FORMULA 1 ARAMCO GRAN PREMIO DE ESPAÑA 2025,OCO,Haas F1 Team,Q1,73.201,17.0,21.68,29.261,22.26,2.0,SOFT,True,287.0,307.0,283.0,326.0,29.2,47.8,36.0,1005.5,1.7,0.0,1,0
